,iModulon,Gene
0,oxidative_stress_response,SGL_RS02160
1,oxidative_stress_response,SGL_RS04040
2,oxidative_stress_response,SGL_RS04110
3,oxidative_stress_response,SGL_RS04770
4,oxidative_stress_response,SGL_RS06050
5,oxidative_stress_response,SGL_RS06085
6,oxidative_stress_response,SGL_RS06165
7,oxidative_stress_response,SGL_RS06585
8,oxidative_stress_response,SGL_RS08140
9,oxidative_stress_response,SGL_RS08145
10,oxidative_stress_response,SGL_RS08225
11,oxidative_stress_response,SGL_RS08340
12,oxidative_stress_response,SGL_RS08345
13,oxidative_stress_response,SGL_RS08350
14,oxidative_stress_response,SGL_RS08355
15,oxidative_stress_response,SGL_RS09125
16,oxidative_stress_response,SGL_RS09410
17,oxidative_stress_response,SGL_RS10760
18,oxidative_stress_response,SGL_RS11010
19,oxidative_stress_response,SGL_RS11105
20,oxidative_stress_response,SGL_RS11110
21,oxidative_stress_response,SGL_RS11210
22,oxidative_stress_response,SGL_RS11460
23,oxidative_stress_response,SGL_RS11585
24,oxidative_stress_response,SGL_RS11615
25,oxidative_stress_response,SGL_RS18930
26,oxidative_stress_response,SGL_RS20150
27,oxidative_stress_response,SGL_RS11970
28,oxidative_stress_response,SGL_RS19925
29,oxidative_stress_response,SGL_RS13680
30,oxidative_stress_response,SGL_RS19475
31,oxidative_stress_response,SGL_RS19485
32,oxidative_stress_response,SGL_RS15760
33,oxidative_stress_response,SGL_RS19355
34,oxidative_stress_response,SGL_RS20190
35,oxidative_stress_response,SGL_RS16955
36,oxidative_stress_response,SGL_RS17595
37,oxidative_stress_response,SGL_RS17600
38,oxidative_stress_response,SGL_RS18085
39,oxidative_stress_response,SGL_RS01375
40,oxidative_stress_response,SGL_RS00165
41,oxidative_stress_response,SGL_RS00170
42,oxidative_stress_response,SGL_RS19680
43,oxidative_stress_response,SGL_RS00530
44,oxidative_stress_response,SGL_RS01290
45,oxidative_stress_response,SGL_RS00675
46,oxidative_stress_response,SGL_RS00680
47,oxidative_stress_response,SGL_RS00710
48,oxidative_stress_response,SGL_RS00990
49,oxidative_stress_response,SGL_RS00995
50,oxidative_stress_response,SGL_RS01000
51,oxidative_stress_response,SGL_RS01005
52,oxidative_stress_response,SGL_RS01010
53,oxidative_stress_response,SGL_RS01015
54,oxidative_stress_response,SGL_RS01020
55,oxidative_stress_response,SGL_RS01070
56,oxidative_stress_response,SGL_RS01075
57,oxidative_stress_response,SGL_RS01080
58,oxidative_stress_response,SGL_RS01085
59,oxidative_stress_response,SGL_RS01090
60,oxidative_stress_response,SGL_RS01095
61,oxidative_stress_response,SGL_RS01100
62,oxidative_stress_response,SGL_RS01105
63,oxidative_stress_response,SGL_RS01110
64,ribosome_biogenesis,SGL_RS02500
65,ribosome_biogenesis,SGL_RS02640
66,ribosome_biogenesis,SGL_RS19405
67,ribosome_biogenesis,SGL_RS19420
68,ribosome_biogenesis,SGL_RS04135
69,ribosome_biogenesis,SGL_RS05120
70,ribosome_biogenesis,SGL_RS05350
71,ribosome_biogenesis,SGL_RS05710
72,ribosome_biogenesis,SGL_RS05715
73,ribosome_biogenesis,SGL_RS05720
74,ribosome_biogenesis,SGL_RS05725
75,ribosome_biogenesis,SGL_RS05730
76,ribosome_biogenesis,SGL_RS05755
77,ribosome_biogenesis,SGL_RS05765
78,ribosome_biogenesis,SGL_RS05770
79,ribosome_biogenesis,SGL_RS05775
80,ribosome_biogenesis,SGL_RS05780
81,ribosome_biogenesis,SGL_RS05785
82,ribosome_biogenesis,SGL_RS05790
83,ribosome_biogenesis,SGL_RS05795
84,ribosome_biogenesis,SGL_RS05800
85,ribosome_biogenesis,SGL_RS05805
86,ribosome_biogenesis,SGL_RS05810
87,ribosome_biogenesis,SGL_RS05815
88,ribosome_biogenesis,SGL_RS05820
89,ribosome_biogenesis,SGL_RS05825
90,ribosome_biogenesis,SGL_RS05830
91,ribosome_biogenesis,SGL_RS05835
92,ribosome_biogenesis,SGL_RS05840
93,ribosome_biogenesis,SGL_RS05845
94,ribosome_biogenesis,SGL_RS05850
95,ribosome_biogenesis,SGL_RS06050
96,ribosome_biogenesis,SGL_RS06195
97,ribosome_biogenesis,SGL_RS06200
98,ribosome_biogenesis,SGL_RS06210
99,ribosome_biogenesis,SGL_RS06295
100,ribosome_biogenesis,SGL_RS20130
101,ribosome_biogenesis,SGL_RS07260
102,ribosome_biogenesis,SGL_RS08845
103,ribosome_biogenesis,SGL_RS09575
104,ribosome_biogenesis,SGL_RS19870
105,ribosome_biogenesis,SGL_RS10920
106,ribosome_biogenesis,SGL_RS10925
107,ribosome_biogenesis,SGL_RS12685
108,ribosome_biogenesis,SGL_RS12995
109,ribosome_biogenesis,SGL_RS20160
110,ribosome_biogenesis,SGL_RS13350
111,ribosome_biogenesis,SGL_RS13420
112,ribosome_biogenesis,SGL_RS13425
113,ribosome_biogenesis,SGL_RS14515
114,ribosome_biogenesis,SGL_RS16085
115,ribosome_biogenesis,SGL_RS16415
116,ribosome_biogenesis,SGL_RS17590
117,ribosome_biogenesis,SGL_RS17595
118,ribosome_biogenesis,SGL_RS17600
119,ribosome_biogenesis,SGL_RS17705
120,ribosome_biogenesis,SGL_RS19150
121,ribosome_biogenesis,SGL_RS19505
122,ribosome_biogenesis,SGL_RS19720
123,ribosome_biogenesis,SGL_RS01615
124,ribosome_biogenesis,SGL_RS00025
125,ribosome_biogenesis,SGL_RS00165
126,ribosome_biogenesis,SGL_RS19300
127,ribosome_biogenesis,SGL_RS00425
128,ribosome_biogenesis,SGL_RS18510
129,ribosome_biogenesis,SGL_RS00855
130,ribosome_biogenesis,SGL_RS01085
131,Unknown_1,SGL_RS02085
132,Unknown_1,SGL_RS02290
133,Unknown_1,SGL_RS02435
134,Unknown_1,SGL_RS02470
135,Unknown_1,SGL_RS20105
136,Unknown_1,SGL_RS02540
137,Unknown_1,SGL_RS18655
138,Unknown_1,SGL_RS02675
139,Unknown_1,SGL_RS02680
140,Unknown_1,SGL_RS02685
141,Unknown_1,SGL_RS03185
142,Unknown_1,SGL_RS03190
143,Unknown_1,SGL_RS03285
144,Unknown_1,SGL_RS03290
145,Unknown_1,SGL_RS03415
146,Unknown_1,SGL_RS19780
147,Unknown_1,SGL_RS03885
148,Unknown_1,SGL_RS03890
149,Unknown_1,SGL_RS04125
150,Unknown_1,SGL_RS04135
151,Unknown_1,SGL_RS04140
152,Unknown_1,SGL_RS04235
153,Unknown_1,SGL_RS04265
154,Unknown_1,SGL_RS18690
155,Unknown_1,SGL_RS04315
156,Unknown_1,SGL_RS04495
157,Unknown_1,SGL_RS04540
158,Unknown_1,SGL_RS04545
159,Unknown_1,SGL_RS19785
160,Unknown_1,SGL_RS20210
161,Unknown_1,SGL_RS04740
162,Unknown_1,SGL_RS04760
163,Unknown_1,SGL_RS04960
164,Unknown_1,SGL_RS05120
165,Unknown_1,SGL_RS05205
166,Unknown_1,SGL_RS05380
167,Unknown_1,SGL_RS18710
168,Unknown_1,SGL_RS05710
169,Unknown_1,SGL_RS05865
170,Unknown_1,SGL_RS06085
171,Unknown_1,SGL_RS06090
172,Unknown_1,SGL_RS06115
173,Unknown_1,SGL_RS06150
174,Unknown_1,SGL_RS06155
175,Unknown_1,SGL_RS06395
176,Unknown_1,SGL_RS06410
177,Unknown_1,SGL_RS06465
178,Unknown_1,SGL_RS06480
179,Unknown_1,SGL_RS06485
180,Unknown_1,SGL_RS06505
181,Unknown_1,SGL_RS06575
182,Unknown_1,SGL_RS06670
183,Unknown_1,SGL_RS06735
184,Unknown_1,SGL_RS06750
185,Unknown_1,SGL_RS20125
186,Unknown_1,SGL_RS06900
187,Unknown_1,SGL_RS06910
188,Unknown_1,SGL_RS07135
189,Unknown_1,SGL_RS07170
190,Unknown_1,SGL_RS07270
191,Unknown_1,SGL_RS07310
192,Unknown_1,SGL_RS07615
193,Unknown_1,SGL_RS07725
194,Unknown_1,SGL_RS07795
195,Unknown_1,SGL_RS07910
196,Unknown_1,SGL_RS07960
197,Unknown_1,SGL_RS07970
198,Unknown_1,SGL_RS08090
199,Unknown_1,SGL_RS08450
200,Unknown_1,SGL_RS08505
201,Unknown_1,SGL_RS08580
202,Unknown_1,SGL_RS08625
203,Unknown_1,SGL_RS08740
204,Unknown_1,SGL_RS08910
205,Unknown_1,SGL_RS08920
206,Unknown_1,SGL_RS08960
207,Unknown_1,SGL_RS09060
208,Unknown_1,SGL_RS09140
209,Unknown_1,SGL_RS09245
210,Unknown_1,SGL_RS09340
211,Unknown_1,SGL_RS09365
212,Unknown_1,SGL_RS09485
213,Unknown_1,SGL_RS19875
214,Unknown_1,SGL_RS10715
215,Unknown_1,SGL_RS10830
216,Unknown_1,SGL_RS10920
217,Unknown_1,SGL_RS10925
218,Unknown_1,SGL_RS10960
219,Unknown_1,SGL_RS19905
220,Unknown_1,SGL_RS11130
221,Unknown_1,SGL_RS11190
222,Unknown_1,SGL_RS11335
223,Unknown_1,SGL_RS11360
224,Unknown_1,SGL_RS11430
225,Unknown_1,SGL_RS11565
226,Unknown_1,SGL_RS11920
227,Unknown_1,SGL_RS11950
228,Unknown_1,SGL_RS18940
229,Unknown_1,SGL_RS12075
230,Unknown_1,SGL_RS12240
231,Unknown_1,SGL_RS18950
232,Unknown_1,SGL_RS12275
233,Unknown_1,SGL_RS12360
234,Unknown_1,SGL_RS12390
235,Unknown_1,SGL_RS20040
236,Unknown_1,SGL_RS12570
237,Unknown_1,SGL_RS12810
238,Unknown_1,SGL_RS13180
239,Unknown_1,SGL_RS13360
240,Unknown_1,SGL_RS13425
241,Unknown_1,SGL_RS13615
242,Unknown_1,SGL_RS13720
243,Unknown_1,SGL_RS13835
244,Unknown_1,SGL_RS14045
245,Unknown_1,SGL_RS14165
246,Unknown_1,SGL_RS14175
247,Unknown_1,SGL_RS14245
248,Unknown_1,SGL_RS14355
249,Unknown_1,SGL_RS14455
250,Unknown_1,SGL_RS14585
251,Unknown_1,SGL_RS14855
252,Unknown_1,SGL_RS19995
253,Unknown_1,SGL_RS15100
254,Unknown_1,SGL_RS15145
255,Unknown_1,SGL_RS15215
256,Unknown_1,SGL_RS15450
257,Unknown_1,SGL_RS15505
258,Unknown_1,SGL_RS15685
259,Unknown_1,SGL_RS15775
260,Unknown_1,SGL_RS15780
261,Unknown_1,SGL_RS20010
262,Unknown_1,SGL_RS15900
263,Unknown_1,SGL_RS15910
264,Unknown_1,SGL_RS19490
265,Unknown_1,SGL_RS16025
266,Unknown_1,SGL_RS16195
267,Unknown_1,SGL_RS16350
268,Unknown_1,SGL_RS16570
269,Unknown_1,SGL_RS17065
270,Unknown_1,SGL_RS17220
271,Unknown_1,SGL_RS19285
272,Unknown_1,SGL_RS17530
273,Unknown_1,SGL_RS17715
274,Unknown_1,SGL_RS17790
275,Unknown_1,SGL_RS17960
276,Unknown_1,SGL_RS18065
277,Unknown_1,SGL_RS19150
278,Unknown_1,SGL_RS18205
279,Unknown_1,SGL_RS18235
280,Unknown_1,SGL_RS01395
281,Unknown_1,SGL_RS20095
282,Unknown_1,SGL_RS19315
283,Unknown_1,SGL_RS01595
284,Unknown_1,SGL_RS19735
285,Unknown_1,SGL_RS01610
286,Unknown_1,SGL_RS20100
287,Unknown_1,SGL_RS01765
288,Unknown_1,SGL_RS19325
289,Unknown_1,SGL_RS01795
290,Unknown_1,SGL_RS01855
291,Unknown_1,SGL_RS00175
292,Unknown_1,SGL_RS00230
293,Unknown_1,SGL_RS00240
294,Unknown_1,SGL_RS00345
295,Unknown_1,SGL_RS00515
296,Unknown_1,SGL_RS00555
297,Unknown_1,SGL_RS01270
298,Unknown_1,SGL_RS01300
299,Unknown_1,SGL_RS00655
300,Unknown_1,SGL_RS00735
301,Unknown_1,SGL_RS19380
302,Unknown_1,SGL_RS00790
303,Unknown_1,SGL_RS00810
304,Unknown_1,SGL_RS00855
305,Phosphate_ABC_transport_system,SGL_RS03825
306,Phosphate_ABC_transport_system,SGL_RS03830
307,Phosphate_ABC_transport_system,SGL_RS04720
308,Phosphate_ABC_transport_system,SGL_RS19335
309,Phosphate_ABC_transport_system,SGL_RS08390
310,Phosphate_ABC_transport_system,SGL_RS08395
311,Phosphate_ABC_transport_system,SGL_RS08400
312,Phosphate_ABC_transport_system,SGL_RS08405
313,Phosphate_ABC_transport_system,SGL_RS14175
314,Phosphate_ABC_transport_system,SGL_RS14180
315,Phosphate_ABC_transport_system,SGL_RS14185
316,Phosphate_ABC_transport_system,SGL_RS14190
317,Phosphate_ABC_transport_system,SGL_RS14195
318,Phosphate_ABC_transport_system,SGL_RS14200
319,Phosphate_ABC_transport_system,SGL_RS15585
320,Phosphate_ABC_transport_system,SGL_RS16105
321,Phosphate_ABC_transport_system,SGL_RS16110
322,Phosphate_ABC_transport_system,SGL_RS16115
323,Phosphate_ABC_transport_system,SGL_RS17785
324,Phosphate_ABC_transport_system,SGL_RS17790
325,Phosphate_ABC_transport_system,SGL_RS19500
326,Phosphate_ABC_transport_system,SGL_RS19505
327,Phosphate_ABC_transport_system,SGL_RS18370
328,Phosphate_ABC_transport_system,SGL_RS01545
329,Phosphate_ABC_transport_system,SGL_RS01550
330,Phosphate_ABC_transport_system,SGL_RS01555
331,Phosphate_ABC_transport_system,SGL_RS01565
332,Phosphate_ABC_transport_system,SGL_RS01020
333,Metal_related_response_Manganese,SGL_RS05875
334,Metal_related_response_Manganese,SGL_RS08810
335,Metal_related_response_Manganese,SGL_RS08815
336,Metal_related_response_Manganese,SGL_RS08820
337,Metal_related_response_Manganese,SGL_RS16105
338,Metal_related_response_Manganese,SGL_RS16110
339,Metal_related_response_Manganese,SGL_RS16115
340,Metal_related_response_Manganese,SGL_RS01480
341,Metal_related_response_Manganese,SGL_RS20095
342,Metal_related_response_Manganese,SGL_RS01545
343,Metal_related_response_Manganese,SGL_RS01550
344,Metal_related_response_Manganese,SGL_RS01555
345,Metal_related_response_Manganese,SGL_RS01560
346,Metal_related_response_Manganese,SGL_RS01750
347,EPS_secretion_system,SGL_RS01880
348,EPS_secretion_system,SGL_RS19400
349,EPS_secretion_system,SGL_RS01945
350,EPS_secretion_system,SGL_RS02160
351,EPS_secretion_system,SGL_RS02185
352,EPS_secretion_system,SGL_RS02280
353,EPS_secretion_system,SGL_RS02285
354,EPS_secretion_system,SGL_RS02320
355,EPS_secretion_system,SGL_RS02375
356,EPS_secretion_system,SGL_RS02525
357,EPS_secretion_system,SGL_RS02550
358,EPS_secretion_system,SGL_RS02565
359,EPS_secretion_system,SGL_RS02570
360,EPS_secretion_system,SGL_RS02600
361,EPS_secretion_system,SGL_RS02685
362,EPS_secretion_system,SGL_RS02690
363,EPS_secretion_system,SGL_RS02720
364,EPS_secretion_system,SGL_RS19405
365,EPS_secretion_system,SGL_RS02905
366,EPS_secretion_system,SGL_RS02910
367,EPS_secretion_system,SGL_RS02955
368,EPS_secretion_system,SGL_RS03000
369,EPS_secretion_system,SGL_RS03005
370,EPS_secretion_system,SGL_RS03095
371,EPS_secretion_system,SGL_RS03100
372,EPS_secretion_system,SGL_RS19555
373,EPS_secretion_system,SGL_RS03330
374,EPS_secretion_system,SGL_RS03375
375,EPS_secretion_system,SGL_RS03390
376,EPS_secretion_system,SGL_RS03400
377,EPS_secretion_system,SGL_RS03520
378,EPS_secretion_system,SGL_RS03535
379,EPS_secretion_system,SGL_RS03545
380,EPS_secretion_system,SGL_RS03555
381,EPS_secretion_system,SGL_RS03560
382,EPS_secretion_system,SGL_RS03765
383,EPS_secretion_system,SGL_RS03770
384,EPS_secretion_system,SGL_RS20115
385,EPS_secretion_system,SGL_RS03925
386,EPS_secretion_system,SGL_RS04090
387,EPS_secretion_system,SGL_RS04095
388,EPS_secretion_system,SGL_RS04115
389,EPS_secretion_system,SGL_RS04125
390,EPS_secretion_system,SGL_RS04130
391,EPS_secretion_system,SGL_RS04135
392,EPS_secretion_system,SGL_RS04145
393,EPS_secretion_system,SGL_RS04150
394,EPS_secretion_system,SGL_RS04230
395,EPS_secretion_system,SGL_RS04430
396,EPS_secretion_system,SGL_RS04445
397,EPS_secretion_system,SGL_RS04470
398,EPS_secretion_system,SGL_RS04500
399,EPS_secretion_system,SGL_RS04605
400,EPS_secretion_system,SGL_RS04665
401,EPS_secretion_system,SGL_RS04675
402,EPS_secretion_system,SGL_RS04680
403,EPS_secretion_system,SGL_RS04720
404,EPS_secretion_system,SGL_RS04740
405,EPS_secretion_system,SGL_RS04745
406,EPS_secretion_system,SGL_RS04765
407,EPS_secretion_system,SGL_RS04770
408,EPS_secretion_system,SGL_RS04910
409,EPS_secretion_system,SGL_RS04920
410,EPS_secretion_system,SGL_RS05005
411,EPS_secretion_system,SGL_RS05015
412,EPS_secretion_system,SGL_RS05195
413,EPS_secretion_system,SGL_RS05235
414,EPS_secretion_system,SGL_RS05350
415,EPS_secretion_system,SGL_RS05400
416,EPS_secretion_system,SGL_RS05480
417,EPS_secretion_system,SGL_RS05565
418,EPS_secretion_system,SGL_RS05585
419,EPS_secretion_system,SGL_RS05635
420,EPS_secretion_system,SGL_RS05680
421,EPS_secretion_system,SGL_RS05735
422,EPS_secretion_system,SGL_RS05925
423,EPS_secretion_system,SGL_RS05930
424,EPS_secretion_system,SGL_RS05945
425,EPS_secretion_system,SGL_RS06060
426,EPS_secretion_system,SGL_RS06065
427,EPS_secretion_system,SGL_RS06170
428,EPS_secretion_system,SGL_RS19800
429,EPS_secretion_system,SGL_RS06260
430,EPS_secretion_system,SGL_RS06335
431,EPS_secretion_system,SGL_RS06450
432,EPS_secretion_system,SGL_RS06465
433,EPS_secretion_system,SGL_RS06480
434,EPS_secretion_system,SGL_RS06485
435,EPS_secretion_system,SGL_RS06490
436,EPS_secretion_system,SGL_RS06510
437,EPS_secretion_system,SGL_RS06575
438,EPS_secretion_system,SGL_RS06585
439,EPS_secretion_system,SGL_RS06590
440,EPS_secretion_system,SGL_RS06595
441,EPS_secretion_system,SGL_RS06610
442,EPS_secretion_system,SGL_RS06640
443,EPS_secretion_system,SGL_RS06645
444,EPS_secretion_system,SGL_RS06695
445,EPS_secretion_system,SGL_RS06705
446,EPS_secretion_system,SGL_RS06765
447,EPS_secretion_system,SGL_RS06825
448,EPS_secretion_system,SGL_RS06840
449,EPS_secretion_system,SGL_RS20125
450,EPS_secretion_system,SGL_RS07090
451,EPS_secretion_system,SGL_RS07125
452,EPS_secretion_system,SGL_RS07200
453,EPS_secretion_system,SGL_RS07290
454,EPS_secretion_system,SGL_RS07315
455,EPS_secretion_system,SGL_RS07340
456,EPS_secretion_system,SGL_RS07355
457,EPS_secretion_system,SGL_RS07370
458,EPS_secretion_system,SGL_RS07480
459,EPS_secretion_system,SGL_RS07490
460,EPS_secretion_system,SGL_RS07515
461,EPS_secretion_system,SGL_RS07540
462,EPS_secretion_system,SGL_RS07670
463,EPS_secretion_system,SGL_RS07770
464,EPS_secretion_system,SGL_RS19450
465,EPS_secretion_system,SGL_RS07830
466,EPS_secretion_system,SGL_RS07855
467,EPS_secretion_system,SGL_RS07925
468,EPS_secretion_system,SGL_RS07930
469,EPS_secretion_system,SGL_RS07935
470,EPS_secretion_system,SGL_RS08020
471,EPS_secretion_system,SGL_RS08040
472,EPS_secretion_system,SGL_RS08075
473,EPS_secretion_system,SGL_RS08080
474,EPS_secretion_system,SGL_RS08125
475,EPS_secretion_system,SGL_RS08265
476,EPS_secretion_system,SGL_RS08490
477,EPS_secretion_system,SGL_RS08495
478,EPS_secretion_system,SGL_RS08500
479,EPS_secretion_system,SGL_RS08650
480,EPS_secretion_system,SGL_RS08810
481,EPS_secretion_system,SGL_RS09110
482,EPS_secretion_system,SGL_RS09215
483,EPS_secretion_system,SGL_RS09380
484,EPS_secretion_system,SGL_RS09420
485,EPS_secretion_system,SGL_RS09440
486,EPS_secretion_system,SGL_RS09455
487,EPS_secretion_system,SGL_RS09560
488,EPS_secretion_system,SGL_RS09630
489,EPS_secretion_system,SGL_RS09685
490,EPS_secretion_system,SGL_RS09785
491,EPS_secretion_system,SGL_RS09980
492,EPS_secretion_system,SGL_RS10090
493,EPS_secretion_system,SGL_RS10200
494,EPS_secretion_system,SGL_RS10230
495,EPS_secretion_system,SGL_RS10245
496,EPS_secretion_system,SGL_RS10290
497,EPS_secretion_system,SGL_RS10445
498,EPS_secretion_system,SGL_RS10515
499,EPS_secretion_system,SGL_RS18905
500,EPS_secretion_system,SGL_RS10895
501,EPS_secretion_system,SGL_RS10915
502,EPS_secretion_system,SGL_RS10920
503,EPS_secretion_system,SGL_RS19905
504,EPS_secretion_system,SGL_RS11035
505,EPS_secretion_system,SGL_RS11060
506,EPS_secretion_system,SGL_RS11065
507,EPS_secretion_system,SGL_RS11085
508,EPS_secretion_system,SGL_RS11120
509,EPS_secretion_system,SGL_RS11145
510,EPS_secretion_system,SGL_RS18925
511,EPS_secretion_system,SGL_RS11240
512,EPS_secretion_system,SGL_RS11245
513,EPS_secretion_system,SGL_RS11425
514,EPS_secretion_system,SGL_RS11430
515,EPS_secretion_system,SGL_RS11440
516,EPS_secretion_system,SGL_RS11680
517,EPS_secretion_system,SGL_RS11810
518,EPS_secretion_system,SGL_RS11830
519,EPS_secretion_system,SGL_RS20150
520,EPS_secretion_system,SGL_RS11905
521,EPS_secretion_system,SGL_RS12010
522,EPS_secretion_system,SGL_RS12045
523,EPS_secretion_system,SGL_RS19920
524,EPS_secretion_system,SGL_RS12200
525,EPS_secretion_system,SGL_RS20075
526,EPS_secretion_system,SGL_RS12230
527,EPS_secretion_system,SGL_RS12265
528,EPS_secretion_system,SGL_RS12295
529,EPS_secretion_system,SGL_RS12415
530,EPS_secretion_system,SGL_RS12420
531,EPS_secretion_system,SGL_RS12475
532,EPS_secretion_system,SGL_RS20035
533,EPS_secretion_system,SGL_RS20040
534,EPS_secretion_system,SGL_RS12555
535,EPS_secretion_system,SGL_RS19945
536,EPS_secretion_system,SGL_RS12920
537,EPS_secretion_system,SGL_RS12925
538,EPS_secretion_system,SGL_RS12930
539,EPS_secretion_system,SGL_RS12965
540,EPS_secretion_system,SGL_RS12970
541,EPS_secretion_system,SGL_RS19965
542,EPS_secretion_system,SGL_RS13185
543,EPS_secretion_system,SGL_RS18990
544,EPS_secretion_system,SGL_RS13335
545,EPS_secretion_system,SGL_RS20160
546,EPS_secretion_system,SGL_RS13460
547,EPS_secretion_system,SGL_RS13495
548,EPS_secretion_system,SGL_RS13760
549,EPS_secretion_system,SGL_RS13820
550,EPS_secretion_system,SGL_RS13925
551,EPS_secretion_system,SGL_RS13930
552,EPS_secretion_system,SGL_RS14035
553,EPS_secretion_system,SGL_RS14070
554,EPS_secretion_system,SGL_RS14075
555,EPS_secretion_system,SGL_RS14090
556,EPS_secretion_system,SGL_RS14170
557,EPS_secretion_system,SGL_RS14355
558,EPS_secretion_system,SGL_RS14425
559,EPS_secretion_system,SGL_RS14430
560,EPS_secretion_system,SGL_RS14435
561,EPS_secretion_system,SGL_RS14440
562,EPS_secretion_system,SGL_RS20165
563,EPS_secretion_system,SGL_RS14580
564,EPS_secretion_system,SGL_RS14720
565,EPS_secretion_system,SGL_RS14730
566,EPS_secretion_system,SGL_RS14735
567,EPS_secretion_system,SGL_RS14790
568,EPS_secretion_system,SGL_RS14795
569,EPS_secretion_system,SGL_RS14800
570,EPS_secretion_system,SGL_RS14805
571,EPS_secretion_system,SGL_RS14980
572,EPS_secretion_system,SGL_RS15000
573,EPS_secretion_system,SGL_RS15005
574,EPS_secretion_system,SGL_RS15255
575,EPS_secretion_system,SGL_RS15260
576,EPS_secretion_system,SGL_RS15265
577,EPS_secretion_system,SGL_RS15320
578,EPS_secretion_system,SGL_RS15325
579,EPS_secretion_system,SGL_RS20170
580,EPS_secretion_system,SGL_RS15510
581,EPS_secretion_system,SGL_RS15530
582,EPS_secretion_system,SGL_RS15545
583,EPS_secretion_system,SGL_RS15765
584,EPS_secretion_system,SGL_RS15840
585,EPS_secretion_system,SGL_RS16045
586,EPS_secretion_system,SGL_RS16060
587,EPS_secretion_system,SGL_RS16085
588,EPS_secretion_system,SGL_RS16105
589,EPS_secretion_system,SGL_RS16170
590,EPS_secretion_system,SGL_RS16220
591,EPS_secretion_system,SGL_RS16230
592,EPS_secretion_system,SGL_RS16375
593,EPS_secretion_system,SGL_RS16470
594,EPS_secretion_system,SGL_RS16475
595,EPS_secretion_system,SGL_RS16480
596,EPS_secretion_system,SGL_RS16545
597,EPS_secretion_system,SGL_RS16585
598,EPS_secretion_system,SGL_RS16650
599,EPS_secretion_system,SGL_RS16655
600,EPS_secretion_system,SGL_RS16820
601,EPS_secretion_system,SGL_RS16860
602,EPS_secretion_system,SGL_RS16865
603,EPS_secretion_system,SGL_RS20195
604,EPS_secretion_system,SGL_RS16925
605,EPS_secretion_system,SGL_RS16930
606,EPS_secretion_system,SGL_RS16935
607,EPS_secretion_system,SGL_RS16940
608,EPS_secretion_system,SGL_RS16945
609,EPS_secretion_system,SGL_RS16985
610,EPS_secretion_system,SGL_RS17050
611,EPS_secretion_system,SGL_RS17110
612,EPS_secretion_system,SGL_RS17140
613,EPS_secretion_system,SGL_RS17155
614,EPS_secretion_system,SGL_RS17170
615,EPS_secretion_system,SGL_RS17235
616,EPS_secretion_system,SGL_RS17240
617,EPS_secretion_system,SGL_RS17475
618,EPS_secretion_system,SGL_RS17510
619,EPS_secretion_system,SGL_RS17550
620,EPS_secretion_system,SGL_RS17580
621,EPS_secretion_system,SGL_RS17685
622,EPS_secretion_system,SGL_RS17695
623,EPS_secretion_system,SGL_RS17730
624,EPS_secretion_system,SGL_RS17810
625,EPS_secretion_system,SGL_RS17825
626,EPS_secretion_system,SGL_RS17845
627,EPS_secretion_system,SGL_RS20200
628,EPS_secretion_system,SGL_RS17900
629,EPS_secretion_system,SGL_RS17925
630,EPS_secretion_system,SGL_RS17930
631,EPS_secretion_system,SGL_RS17950
632,EPS_secretion_system,SGL_RS18100
633,EPS_secretion_system,SGL_RS18385
634,EPS_secretion_system,SGL_RS01375
635,EPS_secretion_system,SGL_RS01530
636,EPS_secretion_system,SGL_RS01550
637,EPS_secretion_system,SGL_RS01555
638,EPS_secretion_system,SGL_RS01565
639,EPS_secretion_system,SGL_RS01570
640,EPS_secretion_system,SGL_RS01575
641,EPS_secretion_system,SGL_RS01695
642,EPS_secretion_system,SGL_RS01765
643,EPS_secretion_system,SGL_RS01795
644,EPS_secretion_system,SGL_RS01800
645,EPS_secretion_system,SGL_RS00115
646,EPS_secretion_system,SGL_RS19675
647,EPS_secretion_system,SGL_RS00240
648,EPS_secretion_system,SGL_RS00245
649,EPS_secretion_system,SGL_RS00250
650,EPS_secretion_system,SGL_RS00295
651,EPS_secretion_system,SGL_RS00300
652,EPS_secretion_system,SGL_RS19365
653,EPS_secretion_system,SGL_RS18510
654,EPS_secretion_system,SGL_RS00510
655,EPS_secretion_system,SGL_RS00605
